Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles,borough
101-46 97th St,"Ozone Park, NY 11416","101-46 97th St Ozone Park, NY 11416 ",40.6834917,-73.8438476,15,0.7482888632958395,1,1.070437757341015,40,0.2099905188326312,6,0.976861072834726,333,0.1979686092778594,43,0.225149198910257,1,2.262648572120038,0,inf,1269,0.0894040088285065,47,0.2099905188326312,0,inf,0,inf,5,2.133081382201343,57,0.6210060448081313,Not Found
136-16 31st Rd Unit 8A,"Flushing, NY 11354","136-16 31st Rd Unit 8A Flushing, NY 11354 ",40.7693901,-73.8317697,13,0.4227626538977272,2,0.8472747961413598,6,0.6803724612557309,2,0.4919645742233691,347,0.1231127145497442,23,0.3034890155008881,0,inf,0,inf,927,0.046066509783033,11,0.6803724612557309,1,2.061403319476865,1,2.408165652440657,4,0.2595637794229853,68,0.1659672239743825,Not Found
36-21 210 St,"Bayside, NY 11361","36-21 210 St Bayside, NY 11361 ",40.7664417,-73.7762503,15,1.0490022274246724,1,2.857898434212457,1,2.855439567257184,1,2.904842180451794,290,0.2711515221597436,23,0.4836887681025766,0,inf,0,inf,790,0.1602552459376685,9,0.3242591035137565,0,inf,2,2.7823273411855287,6,0.9065670443189252,46,0.8653827525519344,Not Found
315 E 88th St Unit 317B,"New York, NY 10128","315 E 88th St Unit 317B New York, NY 10128 ",40.7789084,-73.9499011,17,0.7055731792251574,2,1.87330338947636,101,0.1213064020203779,19,1.4362557263159037,2192,0.037473759712469,192,0.1393934055445123,10,1.1011100302263122,10,1.0115656690093735,1524,0.0636523826664732,106,0.1213064020203779,0,inf,20,0.5260929813319045,20,1.0605652993874533,182,0.0999436286802294,Not Found
55 Liberty St Apt 16C,"New York, NY 10005","55 Liberty St Apt 16C New York, NY 10005 ",40.70884,-74.0094743,18,0.3584250102914215,2,2.3042209203661845,112,0.1052648294790471,31,1.258885401398277,2530,0.0233601869411678,159,0.1184756692542177,10,0.2146010049577986,19,1.5466788913769869,1120,0.0643950260997991,124,0.1052648294790471,1,2.64259463446422,40,0.1420375603225527,17,0.3311229619616129,170,0.1187124456423772,Not Found
25-34 Union St Unit 1C,"Flushing, NY 11354","25-34 Union St Unit 1C Flushing, NY 11354 ",40.7759099,-73.82584,13,0.9023937196033232,2,1.300880153356424,5,1.1437267635412436,2,0.984646568902812,271,0.6203344123802236,22,0.6889672002094506,0,inf,0,inf,800,0.0240149264237156,11,1.0847286297437777,1,2.194155173842097,2,2.7207586971655715,4,0.4761326646519848,45,0.2780942112248806,Not Found
16 W 74th St Unit 1/2,"New York, NY 10023","16 W 74th St Unit 1/2 New York, NY 10023 ",40.7775909,-73.9754902,14,0.4551651632756033,3,0.7417648096008554,101,0.0971427795117681,16,0.7211405819370195,2225,0.1156042345081048,188,0.3384878686581292,11,0.7912876862237812,14,0.4758423408248852,1445,0.0189529370639793,110,0.0971427795117681,1,2.931455863736669,29,0.1555244291382272,22,0.3115104721070539,172,0.1348978586249011,Not Found
93 Worth St Ste 501,"New York, NY 10013","93 Worth St Ste 501 New York, NY 10013 ",40.7166437,-74.0048728,19,0.397194378189438,2,1.7531871390053508,124,0.2015255119145508,35,0.6849202294111459,2835,0.1253765997435673,165,0.3228044442327977,11,0.0870900657779063,20,0.9575670556588238,1268,0.0355532633015646,139,0.2015255119145508,1,2.109084179607201,43,0.1188943965715854,17,0.2701531302701729,180,0.0985780816451094,Not Found
9520 89th St,"Ozone Park, NY 11416","9520 89th St Ozone Park, NY 11416 ",40.6851057,-73.8524374,17,0.4379141489820366,1,0.9700478042182672,55,0.3661870146117864,9,1.3653254504917811,412,0.1583052641725009,53,0.2229760766286895,1,2.334547420683636,0,inf,1335,0.1235193148865395,63,0.3661870146117864,0,inf,0,inf,4,1.7200426866827447,64,0.638342177314863,Not Found
115-78 217th St,"Cambria Heights, NY 11411","115-78 217th St Cambria Heights, NY 11411 ",40.698707,-73.7415578,16,0.4239650427463744,0,inf,2,2.418551705756132,4,1.443763947845543,171,0.1647361205845418,26,0.2401639086929058,0,inf,0,inf,1029,0.0736709745606762,12,1.2451743529758232,0,inf,0,inf,2,0.2891740552855415,51,0.2267114316389557,Not Found
113-07 199th St,"Saint Albans, NY 11412","113-07 199th St Saint Albans, NY 11412 ",40.7009045,-73.7558388,18,0.5807336838339833,0,inf,6,1.677730507333829,5,1.4126955261960747,216,0.3667509605909049,27,0.1131781602487066,0,inf,0,inf,1186,0.0753968198728489,18,0.8388742464028797,0,inf,0,inf,2,0.9505483286666928,62,0.3886682962424023,Not Found
23 W 69th St,"New York, NY 10023","23 W 69th St New York, NY 10023 ",40.7748915,-73.9783083,15,0.3561389277000302,3,0.5066943316500238,102,0.1522057243448736,20,0.4868923990589887,2356,0.1004370036039802,182,0.1579314823718695,12,0.5752544013538989,14,0.2617150394604552,1474,0.0621803335573259,111,0.1522057243448736,1,2.7566807529424104,29,0.207100847212629,22,0.0755897219556277,182,0.2314549937596961,Not Found
260 W 10th St Apt 3E,"New York, NY 10014","260 W 10th St Apt 3E New York, NY 10014 ",40.7335292,-74.0067794,18,0.215495408504225,3,0.5962860470018654,122,0.0379529960887206,37,0.1707034425215748,3018,0.0262948667296174,159,0.2134009682214878,14,0.5074679430771156,22,0.4340710512308793,1450,0.0302500306764385,138,0.0379529960887206,1,1.7817711457620709,44,0.4704568498895547,25,0.8086389517957648,175,0.11292177194119,Not Found
130 William St Apt 34E,"New York, NY 10038","130 William St Apt 34E New York, NY 10038 ",40.709112,-74.0063442,19,0.2377963773758612,2,2.274159728032406,118,0.0251073669781498,33,1.1504617575541167,2621,0.0290619314669869,163,0.0635947451988344,10,0.3595134326800033,19,1.4595720191002126,1167,0.1590954544675436,130,0.0251073669781498,1,2.5122639312369905,41,0.2213774399056549,17,0.3133894649160096,174,0.0919484504914246,Not Found
444 E 84th St Apt 6B,"New York, NY 10028","444 E 84th St Apt 6B New York, NY 10028 ",40.775007,-73.9493854,17,0.9350766822219112,2,1.8126757189567968,99,0.2355213579038298,22,1.423991442806028,2270,0.056391037111256,183,0.1077146996060996,9,0.9427955847406636,10,0.7646997331902214,1551,0.0663203577186553,104,0.2355213579038298,1,3.014142515472698,22,0.6386832860803747,21,0.9268973401567938,189,0.1516629256924122,Not Found
333 Pearl St Apt 9K,"New York, NY 10038","333 Pearl St Apt 9K New York, NY 10038 ",40.7093562,-74.0020622,22,0.2080095415057364,2,2.260944357088272,122,0.2375745846604196,35,1.0062711244120754,2721,0.072663276795978,175,0.2112610612013785,10,0.5730133427537473,19,1.3726474599635916,1232,0.0135318735901341,134,0.2375745846604196,1,2.3478416685333787,41,0.2064449058850507,17,0.4197362710905314,184,0.1433148461131128,Not Found
183 12 Elmira Ave,"Saint Albans, NY 11412","183 12 Elmira Ave Saint Albans, NY 11412 ",40.701334,-73.772164,16,0.5482402977331194,0,inf,10,0.9918079905796172,7,1.3889741663311002,268,0.5876024374997186,31,0.8451144288694464,0,inf,0,inf,1351,0.1508627100038505,20,0.6746422811150724,0,inf,0,inf,3,1.682225703422348,76,0.2969428715254996,Not Found
1 W 72nd St Apt 75,"New York, NY 10023","1 W 72nd St Apt 75 New York, NY 10023 ",40.7766265,-73.9765189,13,0.4056676025342738,3,0.6569781143422081,100,0.0376391868348128,17,0.6365903673294588,2256,0.0399036061874754,184,0.2626714092339555,11,0.7115070349959755,14,0.3952520907686017,1454,0.0211315718516195,109,0.0376391868348128,1,2.868049361563072,30,0.160930887946669,22,0.2261416561841331,174,0.1417697680304771,Not Found
139-50 35th Ave Unit 7F,"Flushing, NY 11354","139-50 35th Ave Unit 7F Flushing, NY 11354 ",40.7653599,-73.82785,13,0.199261439260434,2,0.5653036058791652,8,0.4102304792906789,2,0.2813245201420671,386,0.0473786093502556,23,0.0435145635356083,0,inf,0,inf,998,0.0119384859425958,14,0.4102304792906789,1,2.377955904819024,1,2.0810439254826885,4,0.2601894593273536,70,0.215520003501402,Not Found
200 E 69th St Apt 10B,"New York, NY 10021","200 E 69th St Apt 10B New York, NY 10021 ",40.7673279,-73.9617828,16,0.8961315506823324,3,1.1066482286737087,114,0.1282950840312197,32,0.5879207007280394,2748,0.0653579609851449,183,0.1256401107318382,13,0.1213392558611659,16,0.4018935032431432,1611,0.0303004064650633,120,0.1282950840312197,1,2.295504271570986,30,0.3162448333599839,23,0.1204874106350231,206,0.0153158752155767,Not Found
225 E 62nd St,"New York, NY 10065","225 E 62nd St New York, NY 10065 ",40.7630969,-73.9640561,15,0.6899402318551708,3,1.0507721535171042,117,0.151070881196671,40,0.3805680417270034,3011,0.0716702875839605,177,0.1853559117411817,12,0.2792720211526653,21,0.4931537868383133,1613,0.0885252850532444,122,0.151070881196671,1,1.9832519715768568,30,0.1877492295184811,24,0.2756950316592804,214,0.0965671421017526,Not Found
333 E 66th St Apt 3K,"New York, NY 10065","333 E 66th St Apt 3K New York, NY 10065 ",40.7647898,-73.9602957,15,0.7054143504038983,3,1.2081984713034633,114,0.2926475017683727,36,0.5930151632754431,2800,0.0718523680458461,174,0.0477217078295049,12,0.2566536411754828,18,0.282460280680573,1623,0.0636065635888381,120,0.2926475017683727,1,2.149307730828218,29,0.3426676831020919,23,0.2733698685578125,213,0.118378848810636,Not Found
125 Greenwich St Unit 63D,"New York, NY 10006","125 Greenwich St Unit 63D New York, NY 10006 ",40.7091695,-74.0127735,18,0.268271742951143,2,2.3062882674494185,108,0.1096528806046491,31,1.3460835153159447,2447,0.0277748904128683,157,0.2470985947476845,9,0.1748304394124302,19,1.6111884002980976,1110,0.0456091978178182,122,0.1096528806046491,1,2.75614769423731,40,0.163937378540014,16,0.3356902522035156,159,0.0758236110447004,Not Found
133-19 Cross Bay Blvd,"Ozone Park, NY 11417","133-19 Cross Bay Blvd Ozone Park, NY 11417 ",40.6747843,-73.8428469,15,0.883954946513555,1,0.7609588727495702,37,0.393963955945877,6,1.3213569985029785,249,0.0190084418939445,38,0.6913957135287759,1,2.830913614491975,0,inf,1075,0.0308041578421461,44,0.393963955945877,0,inf,0,inf,4,2.357327429000913,44,0.7052065905309933,Not Found
136-75 37th Ave Unit 5B,"Flushing, NY 11354","136-75 37th Ave Unit 5B Flushing, NY 11354 ",40.7624152,-73.8280128,13,0.1476883594139578,2,0.3634770383197809,12,0.2170088459616068,2,0.1751140449548944,471,0.0222391980333469,26,0.2365898600435694,0,inf,0,inf,1073,0.0762596833751448,19,0.2170088459616068,1,2.483207174482506,1,1.8892179562217948,4,0.4620525195640023,79,0.0225915374101682,Not Found
63-41 252nd St,"Little Neck, NY 11362","63-41 252nd St Little Neck, NY 11362 ",40.7551749,-73.7254335,12,1.0954330524545803,0,inf,0,inf,1,1.4939281449205504,165,0.6611830307625851,17,0.8978308228402818,0,inf,0,inf,535,0.1227578073126802,10,1.5455255207792435,0,inf,0,inf,3,1.543089022440013,25,0.7614724437503576,Not Found
62-59 108th St Unit 6A,"Forest Hills, NY 11375","62-59 108th St Unit 6A Forest Hills, NY 11375 ",40.7356599,-73.85099,14,1.1896096829802794,2,1.7139536427068875,29,0.6229471206194134,6,1.8188333032585544,755,0.1259537444894007,43,0.6910530479806782,1,1.770597212604229,0,inf,1374,0.0098352324236144,35,0.6229471206194134,0,inf,1,1.7902411607318185,4,2.165218494136901,118,0.1153563536112584,Not Found
6917 Hessler Ave,"Arverne, NY 11692","6917 Hessler Ave Arverne, NY 11692 ",40.5939279,-73.7990727,5,0.4973448156844195,0,inf,11,0.2482016639099706,0,inf,32,0.2491967218796833,10,0.6492214726491529,0,inf,0,inf,139,0.083709703442188,12,0.2482016639099706,0,inf,0,inf,0,inf,7,0.5365277129538735,Not Found
170-11 88 Ave,"Jamaica, NY 11432","170-11 88 Ave Jamaica, NY 11432 ",40.7107417,-73.7911635,20,0.1176760271032286,0,inf,16,0.1295079353022575,7,1.36491500822092,367,0.0487579250498554,37,0.0734036826627018,1,2.1240381624243194,0,inf,1499,0.0342880894905682,24,0.1295079353022575,0,inf,1,2.225559143252852,3,1.7953257400574816,86,0.0705968173717984,Not Found
450 E 83rd St Apt 6B,"New York, NY 10028","450 E 83rd St Apt 6B New York, NY 10028 ",40.7739197,-73.949007,18,0.9953899210768734,2,1.8147006274241924,101,0.3104112594422964,23,1.397632528809188,2285,0.0536530151523813,182,0.0831419280647696,9,0.9187459453607538,10,0.7043596766164589,1563,0.030283192212752,107,0.3104112594422964,1,2.954226443212256,23,0.6960161277313104,21,0.8755647489528697,191,0.1490027834966892,Not Found
309 W 93rd St Apt 4B,"New York, NY 10025","309 W 93rd St Apt 4B New York, NY 10025 ",40.7935138,-73.9746786,14,0.3996074783322356,1,1.7847152438192846,74,0.1526581973393057,7,1.6993853883648693,1599,0.0902878316880674,182,0.1694115087877006,6,1.3820853353342066,6,1.427674722673851,1234,0.0859286734793723,79,0.1526581973393057,0,inf,19,0.8225716826450176,24,0.4075824877535227,130,0.147292710697055,Not Found
870 Fifth Ave Apt 7A,"New York, NY 10065","870 Fifth Ave Apt 7A New York, NY 10065 ",40.7702832,-73.9683995,17,0.9654483001529428,3,0.7680592690641961,110,0.2792390378221455,31,0.536258917962759,2629,0.1089902687528188,183,0.144853746259662,13,0.3133660138325419,16,0.7752879983277245,1576,0.0283254071370766,118,0.2792390378221455,1,2.435532278453314,29,0.3194297104653625,24,0.2140201894758734,199,0.1107127749423782,Not Found
84-72 151st St,"Jamaica, NY 11432","84-72 151st St Jamaica, NY 11432 ",40.7118532,-73.8085288,20,0.9410249275329085,0,inf,23,0.4027735594388688,7,0.7187301147862726,435,0.3862259541235615,39,0.5173260918347634,1,1.2110404869397573,0,inf,1480,0.1101784379906092,29,0.4027735594388688,0,inf,1,1.7481039715341595,2,1.4253858685236025,93,0.1729213217794279,Not Found
1130 Park Ave Ph A,"New York, NY 10128","1130 Park Ave Ph A New York, NY 10128 ",40.7833925,-73.9554071,18,0.684456986672914,2,1.7717431345015664,99,0.2690919872319547,17,1.259619775504647,2081,0.0765711019721246,201,0.0409021127165018,10,1.2100350563411364,10,1.2864915592700557,1470,0.0747515502611979,105,0.2690919872319547,0,inf,21,0.345930050558965,23,1.073667003980181,173,0.1102616472676081,Not Found
1046 Amsterdam Ave Apt 24,"New York, NY 10025","1046 Amsterdam Ave Apt 24 New York, NY 10025 ",40.8040273,-73.9634849,22,0.6191428514337871,1,2.659362606155384,66,0.1640116612621164,6,1.121829030275998,1138,0.0294677380120749,210,0.1452199882434365,7,0.4606370212496438,4,1.163209942754492,1070,0.0152072175325982,69,0.1640116612621164,0,inf,22,0.8854805463198796,21,0.1629595164809477,123,0.1475959237040732,Not Found
114-29 130th St,"South Ozone Park, NY 11420","114-29 130th St South Ozone Park, NY 11420 ",40.6804293,-73.8109015,16,0.6730699372225715,1,2.481984350055717,26,0.8734081655536416,7,0.7125617544589651,270,0.3566106459790847,33,0.2377703214962519,1,2.6046068614922,0,inf,1211,0.1534300559152394,40,0.8734081655536416,0,inf,0,inf,1,0.9771257088872498,60,0.5046497865981717,Not Found
119-40 Metropolitan Ave Unit G2,"Kew Gardens, NY 11415","119-40 Metropolitan Ave Unit G2 Kew Gardens, NY 11415 ",40.705387,-73.8307407,23,0.3378571814287504,1,2.710169367059439,34,0.3587017176684376,6,0.8099098861826,442,0.0250754764076197,39,0.1517296404247744,1,0.6535884484477841,0,inf,1460,0.0446194516824499,40,0.2881887348740608,0,inf,1,2.258395979820997,4,2.164892030347006,84,0.2292096832029186,Not Found
210 Central Park S Apt 7D,"New York, NY 10019","210 Central Park S Apt 7D New York, NY 10019 ",40.766965,-73.980014,15,0.5678538950418511,3,0.17793103918899,110,0.1289687932705943,28,0.1681623757672208,2790,0.0684303200341865,170,0.2446397708535332,12,0.2630257856837802,21,0.2711894441683227,1533,0.0583030627699255,118,0.1289687932705943,1,2.22659789975669,32,0.4401685730043416,25,0.225740756028627,194,0.1586125983782141,Not Found
35-40 30th St Unit G1,"Astoria, NY 11106","35-40 30th St Unit G1 Astoria, NY 11106 ",40.757621,-73.9305822,4,1.3602300137130217,2,2.8403727381802564,84,0.0836213869503544,25,0.4699260569236792,2111,0.0462230622639232,125,0.2209440665668935,6,1.3365147242233029,7,1.368087715922278,1534,0.1060570620819236,88,0.0836213869503544,1,2.7084334983409155,18,0.3587704133053604,18,0.3683633146785727,188,0.0302943111556671,Not Found
215 E 24th St Apt 617,"New York, NY 10010","215 E 24th St Apt 617 New York, NY 10010 ",40.7394961,-73.9822736,22,0.361389052001795,3,0.5608169783022039,144,0.2207259053520631,40,0.4393428834943318,3301,0.0176990641003465,196,0.1630570239602131,14,0.40699159746002,23,0.3939347392160582,1566,0.0357436651044186,155,0.2207259053520631,1,0.5760269716738116,50,0.2367703984466623,29,0.1020761916638439,210,0.0567885467262613,Not Found
435 E 57th St Apt 3B,"New York, NY 10022","435 E 57th St Apt 3B New York, NY 10022 ",40.7581185,-73.9620574,16,0.3703828117123485,3,1.3005026348691175,122,0.4277085432434554,44,0.5839441331687572,3198,0.0534909022582463,177,0.194104784307342,12,0.6317947081623306,21,0.5916768900298626,1610,0.0289335541958094,127,0.4277085432434554,1,1.683726828183471,37,0.5257142332463681,25,0.4558400205468401,219,0.0707566787613995,Not Found
86-07 105th St,"Richmond Hill, NY 11418","86-07 105th St Richmond Hill, NY 11418 ",40.6970804,-73.8426645,19,0.5116237934307788,1,1.9169918195950304,40,0.1552005239508035,6,0.8790797487820907,436,0.2725176881843499,43,0.7815060518801101,1,1.3647399112443337,0,inf,1426,0.1317855784398097,46,0.1552005239508035,0,inf,1,3.030208659475453,4,1.78083684102285,82,0.6382872594894505,Not Found
78-29 Austin St Unit TH7,"Forest Hills, NY 11375","78-29 Austin St Unit TH7 Forest Hills, NY 11375 ",40.7135691,-73.8341154,19,0.8061959790969228,2,3.021838475975173,36,0.1738917197827471,5,0.6356522471782342,545,0.1267001425462956,45,0.1561797729784796,1,0.1742881878212725,0,inf,1485,0.0940281089011117,41,0.1738917197827471,0,inf,1,1.814816737012752,4,1.8199902332113849,111,0.3877262124530164,Not Found
860 United Nations Plz Apt 37E,"New York, NY 10017","860 United Nations Plz Apt 37E New York, NY 10017 ",40.7526338,-73.9658814,17,0.5302632788368591,3,1.1150562062111278,127,0.4438393056050855,46,0.7589565549658813,3390,0.1008095044425407,184,0.1703579286226256,12,0.8153288440745423,21,0.8700205333790579,1607,0.0684092584099697,133,0.4438393056050855,1,1.261192510387317,41,0.6293646060196545,24,0.3999252430579162,230,0.1836903868101554,Not Found
55 W 76th St Apt 4,"New York, NY 10023","55 W 76th St Apt 4 New York, NY 10023 ",40.7800253,-73.9763936,14,0.4256515795426956,3,0.8701661530628106,94,0.2619480743795308,16,0.8515692812684877,2146,0.0081635027814723,184,0.3409530486871321,11,0.8532627199004549,12,0.5531858473337291,1413,0.0735659626063316,103,0.2619480743795308,1,3.101705622590107,26,0.1338148535513768,22,0.4431992115714844,166,0.1328710997870117,Not Found
240 E 76th St Apt 14M,"New York, NY 10021","240 E 76th St Apt 14M New York, NY 10021 ",40.7718206,-73.9578668,12,1.1613619116564269,2,1.3306275464768935,106,0.1635192691938082,25,0.938884294191577,2435,0.0558129750988755,188,0.1988321356173241,11,0.4587769779885903,12,0.5117729788298995,1556,0.0905527621065584,112,0.1635192691938082,1,2.6502693714409404,27,0.3408977833422403,22,0.4312721783057415,201,0.0915638699922055,Not Found
1230 Park Ave Apt 6A,"New York, NY 10128","1230 Park Ave Apt 6A New York, NY 10128 ",40.7863616,-73.9529875,19,0.4913018930141828,1,1.9965031325305045,92,0.1147682757348091,16,1.0186661595326587,1952,0.0710646759348834,215,0.1037985553773169,9,1.4481688048691,7,1.4945204331751858,1436,0.0669781618534344,97,0.1147682757348091,0,inf,21,0.4774782076594387,24,1.0094084363630782,169,0.0448119132263869,Not Found
1 E 66th St Apt 12A,"New York, NY 10065","1 E 66th St Apt 12A New York, NY 10065 ",40.7685234,-73.9692689,16,0.997211184397176,3,0.7114661791384127,112,0.2738327016059748,34,0.4069807661484981,2742,0.0468308337570596,183,0.0953605434795048,13,0.2882309254037415,21,0.737362942852019,1583,0.059173368011887,120,0.2738327016059748,1,2.310493971149576,29,0.2859394304686603,23,0.2271533529477765,201,0.1102757173277841,Not Found
140 W End Ave Apt 11A,"New York, NY 10023","140 W End Ave Apt 11A New York, NY 10023 ",40.7759395,-73.9870833,14,0.1870855744389168,3,0.5659190697711156,94,0.3151265172290815,19,0.564215689828407,2252,0.1764266852709355,162,0.1205953882884126,12,0.2993948616259386,14,0.2542186028588376,1389,0.0218531360261715,101,0.3151265172290815,1,2.9110824950502385,28,0.3432600342146003,23,0.1751985871407173,168,0.1584498564023854,Not Found
1280 Fifth Ave Apt 11A,"New York, NY 10029","1280 Fifth Ave Apt 11A New York, NY 10029 ",40.7962907,-73.9490349,25,0.629076283155714,1,2.6163224698170304,82,0.2371299887841263,11,0.3652721661873344,1471,0.0199068811655619,226,0.0702864517318385,7,1.117570895316483,4,1.47777206130532,1293,0.0351961347030927,85,0.2371299887841263,0,inf,22,0.0160720483884488,23,0.972487563515524,149,0.0858795530454954,Not Found
131-11 Kew Gardens Rd Unit 5F,"Richmond Hill, NY 11418","131-11 Kew Gardens Rd Unit 5F Richmond Hill, NY 11418 ",40.7049599,-73.82177,23,0.7399674526809104,1,2.951553101695924,31,0.2848549506403807,6,0.396910363121757,429,0.1988572974160255,35,0.1665491173558275,1,0.8448978365976555,0,inf,1433,0.1127548394972509,39,0.2848549506403807,0,inf,1,2.1827457233500023,3,1.9978841388411064,86,0.1266548560549351,Not Found
42-04 Layton St Unit 311,"Elmhurst, NY 11373","42-04 Layton St Unit 311 Elmhurst, NY 11373 ",40.7445899,-73.88466,3,2.1840174023972234,2,2.746382154318736,39,0.2107818626280609,16,0.287257292271588,1050,0.0374934540593017,47,0.312806333000283,0,inf,0,inf,1302,0.094526852573089,43,0.2107818626280609,1,2.839686339096468,2,2.2146092421047974,4,2.204782089854494,143,0.1044269760378721,Not Found
16 W 40th St Apt 26B,"New York, NY 10018","16 W 40th St Apt 26B New York, NY 10018 ",40.752423,-73.9830659,17,0.936749116752378,3,0.3924814773381912,121,0.1097399772162849,37,0.4150756914636603,3271,0.0257606284268775,176,0.5309371682651175,13,0.0614391585216026,21,0.2832568232727661,1596,0.0587154417183203,130,0.1097399772162849,1,1.3056133021014364,44,0.2333139769851019,26,0.2991778051660904,209,0.1223600126956217,Not Found
524 W 19th St Apt 6,"New York, NY 10011","524 W 19th St Apt 6 New York, NY 10011 ",40.7455842,-74.0073612,20,0.228759430803023,3,0.2759510317245251,117,0.4517441906525144,32,0.1941221551540398,2962,0.091398489878738,147,0.1401900292190057,14,0.811615798907775,23,0.702042435194117,1496,0.0835759634925438,133,0.4517441906525144,1,1.9465714326370256,47,0.2764054298681031,26,0.8160825627576251,171,0.1975474697518271,Not Found
333 E 66th St Apt 3K,"New York, NY 10065","333 E 66th St Apt 3K New York, NY 10065 ",40.7647898,-73.9602957,15,0.7054143504038983,3,1.2081984713034633,114,0.2926475017683727,36,0.5930151632754431,2800,0.0718523680458461,174,0.0477217078295049,12,0.2566536411754828,18,0.282460280680573,1623,0.0636065635888381,120,0.2926475017683727,1,2.149307730828218,29,0.3426676831020919,23,0.2733698685578125,213,0.118378848810636,Not Found
125 Greenwich St Unit 63D,"New York, NY 10006","125 Greenwich St Unit 63D New York, NY 10006 ",40.7091695,-74.0127735,18,0.268271742951143,2,2.3062882674494185,108,0.1096528806046491,31,1.3460835153159447,2447,0.0277748904128683,157,0.2470985947476845,9,0.1748304394124302,19,1.6111884002980976,1110,0.0456091978178182,122,0.1096528806046491,1,2.75614769423731,40,0.163937378540014,16,0.3356902522035156,159,0.0758236110447004,Not Found
101-11 Strong Ave,"Corona, NY 11368","101-11 Strong Ave Corona, NY 11368 ",40.7412399,-73.859732,13,1.7745241820510944,2,1.705588666798408,27,0.6163670264723438,7,1.5845378831060344,763,0.1900788446729287,42,0.1938847897119923,1,2.355902430975943,0,inf,1331,0.1442688716610127,33,0.6163670264723438,1,2.9280205945844697,1,2.273237550782385,4,2.2565563929476267,125,0.2238594464399824,Not Found
47-49 157th St,"Flushing, NY 11355","47-49 157th St Flushing, NY 11355 ",40.7505428,-73.8097957,14,0.580146400975481,2,1.1261554894466534,13,1.2286489807807168,1,1.3903494905680736,477,0.3908511872552279,34,0.251251011946477,1,2.708192816068216,0,inf,1176,0.2461046872772177,21,0.8767547281853469,0,inf,1,1.0462286472732008,4,1.2462756501443804,89,0.4234838272297828,Not Found
10209 87th Ave,"Richmond Hill, NY 11418","10209 87th Ave Richmond Hill, NY 11418 ",40.6946528,-73.8447486,14,0.5170897608839594,1,1.7207317450046449,43,0.0449010664105983,8,0.9827973283280256,439,0.1526563095581638,46,0.6427340753920846,1,1.5634904383352457,0,inf,1424,0.0371663200482074,49,0.0449010664105983,0,inf,0,inf,4,1.7197980896294112,82,0.69753132649598,Not Found
205 E 68th St Apt T5B,"New York, NY 10065","205 E 68th St Apt T5B New York, NY 10065 ",40.7673279,-73.9617828,16,0.8961315506823324,3,1.1066482286737087,114,0.1282950840312197,32,0.5879207007280394,2748,0.0653579609851449,183,0.1256401107318382,13,0.1213392558611659,16,0.4018935032431432,1611,0.0303004064650633,120,0.1282950840312197,1,2.295504271570986,30,0.3162448333599839,23,0.1204874106350231,206,0.0153158752155767,Not Found
33-02 Parsons Blvd,"Flushing, NY 11354","33-02 Parsons Blvd Flushing, NY 11354 ",40.7679578,-73.8245872,13,0.4470737302703588,2,0.7802808872931841,6,0.6394517585561951,2,0.5290076635483644,328,0.2163601767336543,24,0.2349604625246684,0,inf,0,inf,917,0.116933833030763,12,0.6364340295187436,1,2.44228824394095,1,2.21639409791511,4,0.1403293182747657,63,0.2980761657760558,Not Found
65-01 163rd St,"Fresh Meadows, NY 11365","65-01 163rd St Fresh Meadows, NY 11365 ",40.7366395,-73.805601,17,0.4086125001499172,2,1.891340818582549,17,1.9124375789680648,3,2.2253935196812056,538,0.2586538757090938,33,0.589098157636571,1,2.0184305442063737,0,inf,1386,0.0361681554780123,28,1.7419415956154911,0,inf,1,0.5930574125394568,3,0.3666536704232486,105,0.2449945913917085,Not Found
37 W 74th St,"New York, NY 10023","37 W 74th St New York, NY 10023 ",40.7783971,-73.9765244,14,0.4056223723652744,3,0.7648645012330054,98,0.151237302360549,16,0.7455602070610442,2200,0.0732655997679861,188,0.3237456686248649,11,0.7767874878090594,13,0.4668451386455467,1429,0.0801525070893506,107,0.151237302360549,1,2.989987264282867,28,0.0857695653087269,22,0.3348942651204825,171,0.0676203859735901,Not Found
