Property Link,Type of House,Property Value,bed,bath,"
bed",Area (Sqft),Address line 1,Address line 2,Full Address,PropertyLotSizeMetastyles__StyledPropertyLotSizeMeta-rui__sc-1cz4zco-0,lot size,appreciate/depreciate
https://www.realtor.com/realestateandhomes-detail/7716-Austin-St-Apt-2K_Forest-Hills_NY_11375_M46782-09636?from=srp-list-card,Co-op for sale,"$310,000",1,1,,750,7716 Austin St Apt 2K,"Forest Hills, NY 11375",,,,
https://www.realtor.com/realestateandhomes-detail/106-Spring-St-Apt-4N_New-York_NY_10012_M96930-94921?from=srp-list-card,Co-op for sale,"$4,500,000",2,2,,,106 Spring St Apt 4N,"Manhattan, NY 10012",,,,
https://www.realtor.com/realestateandhomes-detail/601-Kappock-St-Apt-5J_Bronx_NY_10463_M35182-90912?from=srp-list-card,Co-op for sale,"$299,000",2,1.5,,900,601 Kappock St Apt 5J,"Bronx, NY 10463",,,,$26k
https://www.realtor.com/realestateandhomes-detail/301-Grant-Ave_Brooklyn_NY_11208_M31279-21116?from=srp-list-card,House for sale,"$1,150,000",7,3.5+,,"2,280",301 Grant Ave,"Brooklyn, NY 11208",,sqft lot,"2,000",
https://www.realtor.com/realestateandhomes-detail/3924-Monticello-Monticello-Ave_Bronx_NY_10466_M94983-95716?from=srp-list-card,Pending,"$570,000",Studio,,1,,3924 Monticello Monticello Ave,"Bronx, NY 10466",,,,
https://www.realtor.com/realestateandhomes-detail/10830-Avenue-N_Brooklyn_NY_11236_M33378-47414?from=srp-list-card,House for sale,"$599,777",3,1.5,,"1,374",10830 Avenue N,"Brooklyn, NY 11236",,sqft lot,"2,121",
https://www.realtor.com/realestateandhomes-detail/1810-3rd-Ave-Apt-A9B_New-York_NY_10029_M33899-03777?from=srp-list-card,Condo for sale,"$565,000",1,1,,600,1810 3rd Ave Apt A9B,"Manhattan, NY 10029",,,,$25k
https://www.realtor.com/realestateandhomes-detail/212-E-88th-St-Apt-2D_New-York_NY_10128_M41216-10778?from=srp-list-card,Co-op for sale,"$400,000",Studio,1,1,450,212 E 88th St Apt 2D,"New York, NY 10128",,,,
https://www.realtor.com/realestateandhomes-detail/16305-91st-St_Howard-Beach_NY_11414_M49348-16649?from=srp-list-card,House for sale,"$1,599,000",4,4,,"2,860",163-05 91st St,"Howard Beach, NY 11414",,sqft lot,"6,100",$300k
https://www.realtor.com/realestateandhomes-detail/2644-211th-St_Bayside_NY_11360_M46026-96975?from=srp-list-card,House for sale,"$2,100,000",4,3.5,,,26-44 211th St,"Bayside, NY 11360",,sqft lot,"5,000",$250k
https://www.realtor.com/realestateandhomes-detail/1405-E-233rd-St_Bronx_NY_10466_M42542-36477?from=srp-list-card,Multi-family home for sale,"$1,100,000",6,3,,"3,036",1405 E 233rd St,"Bronx, NY 10466",,sqft lot,"2,648",
https://www.realtor.com/realestateandhomes-detail/10811-Flatlands-7th-St_Brooklyn_NY_11236_M47334-88205?from=srp-list-card,House for sale,"$929,000",3,3.5,,"2,252",10811 Flatlands 7th St,"Brooklyn, NY 11236",,sqft lot,"2,700",
https://www.realtor.com/realestateandhomes-detail/187-Fenimore-St_Brooklyn_NY_11225_M47776-45198?from=srp-list-card,House for sale,"$2,300,000",3,2.5,,"2,628",187 Fenimore St,"Brooklyn, NY 11225",,sqft lot,"2,000",
https://www.realtor.com/realestateandhomes-detail/690-Oakland-Ave_Staten-Island_NY_10310_M98975-19109?from=srp-list-card,House for sale,"$1,299,000",3,3.5,,"2,106",690 Oakland Ave,"Staten Island, NY 10310",,sqft lot,"4,005",
https://www.realtor.com/realestateandhomes-detail/251-St-Nicholas-Ave_Brooklyn_NY_11237_M98898-69563?from=srp-list-card,House for sale,"$1,300,000",4,3,,,251 St Nicholas Ave,"Brooklyn, NY 11237",,sqft lot,"1,800",
https://www.realtor.com/realestateandhomes-detail/8029-Shore-Rd_Brooklyn_NY_11209_M40784-90628?from=srp-list-card,House for sale,"$4,250,000",3,4.5,,"3,574",8029 Shore Rd,"Brooklyn, NY 11209",,sqft lot,"4,937",
https://www.realtor.com/realestateandhomes-detail/40-E-74th-St-Apt-3R_New-York_NY_10021_M92662-96329?from=srp-list-card,Co-op for sale,"$1,399,999",2,2,,832,40 E 74th St Apt 3R,"Manhattan, NY 10021",,,,$100k
https://www.realtor.com/realestateandhomes-detail/16-Harris-Ln_Staten-Island_NY_10309_M97101-32105?from=srp-list-card,House for sale,"$985,000",4,3.5,,"2,686",16 Harris Ln,"Staten Island, NY 10309",,sqft lot,"3,491",
https://www.realtor.com/realestateandhomes-detail/60-Woodbine-St_Ridgewood_NY_11385_M90765-57850?from=srp-list-card,House for sale,"$1,600,000",12,10,,"5,070",60 Woodbine St,"Queens, NY 11385",,,,
https://www.realtor.com/realestateandhomes-detail/6955-Kessel-St_Forest-Hills_NY_11375_M40004-35781?from=srp-list-card,House for sale,"$1,880,000",4,2.5,,,69-55 Kessel St,"Forest Hills, NY 11375",,sqft lot,"6,000",
https://www.realtor.com/realestateandhomes-detail/265-State-St-Apt-1604_Brooklyn_NY_11201_M44521-12758?from=srp-list-card,Condo for sale,"$4,150,000",4,3.5,,"2,163",265 State St Apt 1604,"Brooklyn, NY 11201",,,,
https://www.realtor.com/realestateandhomes-detail/550-Metropolitan-Ave_Brooklyn_NY_11211_M93433-61549?from=srp-list-card,Condo for sale,"$481,000",Studio,1,1,481,550 Metropolitan Ave # Comm,"Brooklyn, NY 11211",,sqft lot,"3,030",
https://www.realtor.com/realestateandhomes-detail/689-Madison-St_Brooklyn_NY_11221_M39048-59155?from=srp-list-card,Multi-family home for sale,"$950,000",5,3,,"2,052",689 Madison St,"Brooklyn, NY 11221",,sqft lot,"1,908",
https://www.realtor.com/realestateandhomes-detail/105-E-35th-St_New-York_NY_10016_M40971-73122?from=srp-list-card,Multi-family home for sale,"$5,200,000",5,6.5,,"5,695",105 E 35th St,"Manhattan, NY 10016",,,,
https://www.realtor.com/realestateandhomes-detail/335-W-35th-St_New-York_NY_10001_M91486-33720?from=srp-list-card,Condo for sale,"$800,000",Studio,,1,,335 W 35th St,"New York, NY 10001",,,,
https://www.realtor.com/realestateandhomes-detail/180-E-End-Ave-Apt-3B_New-York_NY_10128_M30403-16923?from=srp-list-card,Co-op for sale,"$2,450,000",3,3.5,,"2,000",180 E End Ave Apt 3B,"New York, NY 10128",,acre lot,0.79,
https://www.realtor.com/realestateandhomes-detail/445-W-240th-St-Apt-7G_Bronx_NY_10463_M30839-51339?from=srp-list-card,Pending,"$519,000",2,2,,"1,040",445 W 240th St Apt 7G,"Bronx, NY 10463",,,,
https://www.realtor.com/realestateandhomes-detail/5362-Arthur-Kill-Rd_Staten-Island_NY_10307_M31272-73746?from=srp-list-card,Multi-family home for sale,"$1,299,999",7,5,,"4,255",5362 Arthur Kill Rd,"Staten Island, NY 10307",,sqft lot,"6,869",
https://www.realtor.com/realestateandhomes-detail/501-Surf-Ave-Apt-23P_Brooklyn_NY_11224_M35571-21841?from=srp-list-card,Condo for sale,"$600,000",2,1.5,,"1,020",501 Surf Ave Apt 23P,"Brooklyn, NY 11224",,,,$39k
https://www.realtor.com/realestateandhomes-detail/345-W-88th-St-5D5H_New-York_NY_10024_M98216-73434?from=srp-list-card,Co-op for sale,"$1,875,000",2,2,,,345 W 88th St Unit 5D5H,"Manhattan, NY 10024",,acre lot,0.27,
https://www.realtor.com/realestateandhomes-detail/2630-Cropsey-Ave-Apt-2E_Brooklyn_NY_11214_M94532-32739?from=srp-list-card,Co-op for sale,"$265,000",1,1,,800,2630 Cropsey Ave Apt 2E,"Brooklyn, NY 11214",,,,$10k
https://www.realtor.com/realestateandhomes-detail/1835-Corporal-Kennedy-St-Apt-L1_Bayside_NY_11360_M95626-61461?from=srp-list-card,Co-op for sale,"$344,000",2,2,,"1,250",18-35 Corporal Kennedy St Unit 1L,"Queens, NY 11360",,,,$5k
https://www.realtor.com/realestateandhomes-detail/3011-Beverley-Rd_Brooklyn_NY_11226_M94541-39315?from=srp-list-card,Multi-family home for sale,"$1,100,000",,,,"3,311",3011 Beverley Rd,"Brooklyn, NY 11226",,sqft lot,"1,742",
https://www.realtor.com/realestateandhomes-detail/167-Sands-St-Apt-205_Brooklyn_NY_11201_M49033-65570?from=srp-list-card,Co-op for sale,"$340,000",2,1,,500,167 Sands St Apt 205,"Brooklyn, NY 11201",,acre lot,0.57,
https://www.realtor.com/realestateandhomes-detail/2003-49th-St_Long-Island-City_NY_11105_M48816-89417?from=srp-list-card,Multi-family home for sale,"$1,599,000",7,3,,"4,065",2003 49th St,"Astoria, NY 11105",,sqft lot,"2,548",$100k
https://www.realtor.com/realestateandhomes-detail/8805-97th-Ave_Ozone-Park_NY_11416_M47404-28047?from=srp-list-card,Multi-family home for sale,"$839,990",4,3,,,88-05 97 Ave,"Ozone Park, NY 11416",,sqft lot,"2,000",$10k
https://www.realtor.com/realestateandhomes-detail/7923-67th-Dr_Middle-Village_NY_11379_M40000-87793?from=srp-list-card,Townhouse for sale,"$849,000",5,2.5,,"1,728",79-23 67 Dr,"Middle Village, NY 11378",,sqft lot,"2,000",
https://www.realtor.com/realestateandhomes-detail/350-Albany-St-Apt-4R_New-York_NY_10280_M49774-45401?from=srp-list-card,Condo for sale,"$729,000",1,1,,833,350 Albany St Apt 4R,"New York, NY 10280",,acre lot,0.67,$20k
https://www.realtor.com/realestateandhomes-detail/3725-Henry-Hudson-Pkwy-Apt-12E_Bronx_NY_10463_M97360-25455?from=srp-list-card,Co-op for sale,"$735,000",4,2,,,3725 Henry Hudson Pkwy W Apt 12E,"Bronx, NY 10463",,,,$14k
https://www.realtor.com/realestateandhomes-detail/303-E-57th-St-Apt-45G_New-York_NY_10022_M46043-27320?from=srp-list-card,Co-op for sale,"$1,250,000",3,3.5,,"3,300",303 E 57th St Apt 45G,"Manhattan, NY 10022",,,,
https://www.realtor.com/realestateandhomes-detail/1046-Faile-St-C1046_Bronx_NY_10459_M36826-25557?from=srp-list-card,Condo for sale,"$300,000",3,1.5,,843,1046 Faile St Unit 1046C,"Bronx, NY 10459",,sqft lot,"2,000",
https://www.realtor.com/realestateandhomes-detail/2066-85th-St-Apt-2C_Brooklyn_NY_11214_M99813-81459?from=srp-list-card,Condo for sale,"$578,000",1,1,,632,2066 85th St Apt 2C,"Brooklyn, NY 11214",,,,
https://www.realtor.com/realestateandhomes-detail/246-Wiman-Ave_Staten-Island_NY_10308_M47901-89452?from=srp-list-card,Multi-family home for sale,"$1,099,888",3,2.5,,"2,700",246 Wiman Ave,"Staten Island, NY 10308",,sqft lot,"4,275",
https://www.realtor.com/realestateandhomes-detail/15031-12th-Ave-Apt-112_Whitestone_NY_11357_M43222-71767?from=srp-list-card,Condo for sale,"$498,000",1,1.5,,818,150-31 12th Ave Unit 112,"Whitestone, NY 11357",,,,
https://www.realtor.com/realestateandhomes-detail/409-92nd-St_Brooklyn_NY_11209_M49890-65040?from=srp-list-card,Multi-family home for sale,"$1,100,000",3,3,,"1,760",409 92nd St,"Brooklyn, NY 11209",,sqft lot,"1,500",$50k
https://www.realtor.com/realestateandhomes-detail/11519-224th-St_Cambria-Heights_NY_11411_M38349-29507?from=srp-list-card,House for sale,"$809,000",4,3,,,115-19 224th St,"Cambria Heights, NY 11411",,sqft lot,"4,000",$30k
https://www.realtor.com/realestateandhomes-detail/1020-Grand-Concourse-Apt-20C_Bronx_NY_10451_M46052-75295?from=srp-list-card,Co-op for sale,"$640,000",3,1.5,,,1020 Grand Concourse Apt 20C,"Bronx, NY 10451",,,,$10k
https://www.realtor.com/realestateandhomes-detail/35-E-76th-St-1418_New-York_NY_10021_M47399-90453?from=srp-list-card,Co-op for sale,"$1,295,000",1,1.5,,,35 E 76th St Unit 1418,"Manhattan, NY 10021",,acre lot,0.43,$200k
https://www.realtor.com/realestateandhomes-detail/1569-85th-St_Brooklyn_NY_11228_M46628-86914?from=srp-list-card,Multi-family home for sale,"$1,758,000",7,3.5+,,"2,860",1569 85th St,"Brooklyn, NY 11228",,sqft lot,"2,000",$30k
https://www.realtor.com/realestateandhomes-detail/1014-Banner-Ave-4A_Brooklyn_NY_11235_M96070-61034?from=srp-list-card,Condo for sale,"$569,000",1,1.5,,849,1014 Banner Ave Unit 4A,"Brooklyn, NY 11235",,,,
https://www.realtor.com/realestateandhomes-detail/111-Fulton-St-Ph-103_New-York_NY_10038_M30222-75377?from=srp-list-card,Condo for sale,"$1,250,000",1,1.5,,970,111 Fulton St Ph 103,"Manhattan, NY 10038",,,,
https://www.realtor.com/realestateandhomes-detail/10523-Flatlands-3rd-St_Brooklyn_NY_11236_M31329-14049?from=srp-list-card,House for sale,"$350,000",Studio,,1,,10523 Flatlands 3rd St,"Brooklyn, NY 11236",,,,
https://www.realtor.com/realestateandhomes-detail/1215-E-99th-St_Brooklyn_NY_11236_M34851-14472?from=srp-list-card,House for sale,"$699,999",3,1.5,,"1,060",1215 E 99th St,"Brooklyn, NY 11236",,sqft lot,"5,000",
https://www.realtor.com/realestateandhomes-detail/1801-Ocean-Ave-Apt-7L_Brooklyn_NY_11230_M92679-20827?from=srp-list-card,Co-op for sale,"$599,900",2,2,,"1,350",1801 Ocean Ave Apt 7L,"Brooklyn, NY 11230",,,,
https://www.realtor.com/realestateandhomes-detail/2381-207th-St_Bayside_NY_11360_M47680-73078?from=srp-list-card,House for sale,"$1,800,000",3,3.5,,"2,100",23-81 207 St,"Bayside, NY 11360",,sqft lot,"4,032",
https://www.realtor.com/realestateandhomes-detail/246-E-90th-St-Apt-5B_New-York_NY_10128_M46085-90282?from=srp-list-card,Co-op for sale,"$320,000",1,1,,,246 E 90th St Apt 5B,"Manhattan, NY 10128",,,,$10k
https://www.realtor.com/realestateandhomes-detail/533-Clinton-St-2AB_Brooklyn_NY_11231_M48110-75866?from=srp-list-card,Co-op for sale,"$1,350,000",2,2,,"1,000",533 Clinton St Unit 2AB,"Brooklyn, NY 11231",,,,$45k
https://www.realtor.com/realestateandhomes-detail/635-Eagle-Ave_Bronx_NY_10455_M48104-61636?from=srp-list-card,Townhouse for sale,"$995,000",6,4.5,,"2,118",635 Eagle Ave,"Bronx, NY 10455",,sqft lot,"1,701",
https://www.realtor.com/realestateandhomes-detail/246-Wiman-Ave_Staten-Island_NY_10308_M47901-89452?from=srp-list-card,Multi-family home for sale,"$1,099,888",3,2.5,,"2,700",246 Wiman Ave,"Staten Island, NY 10308",,sqft lot,"4,275",
https://www.realtor.com/realestateandhomes-detail/1569-85th-St_Brooklyn_NY_11228_M46628-86914?from=srp-list-card,Multi-family home for sale,"$1,758,000",7,3.5+,,"2,860",1569 85th St,"Brooklyn, NY 11228",,sqft lot,"2,000",$30k
https://www.realtor.com/realestateandhomes-detail/1020-Grand-Concourse-Apt-20C_Bronx_NY_10451_M46052-75295?from=srp-list-card,Co-op for sale,"$640,000",3,1.5,,,1020 Grand Concourse Apt 20C,"Bronx, NY 10451",,,,$10k
https://www.realtor.com/realestateandhomes-detail/35-E-76th-St-1418_New-York_NY_10021_M47399-90453?from=srp-list-card,Co-op for sale,"$1,295,000",1,1.5,,,35 E 76th St Unit 1418,"Manhattan, NY 10021",,acre lot,0.43,$200k
https://www.realtor.com/realestateandhomes-detail/15031-12th-Ave-Apt-112_Whitestone_NY_11357_M43222-71767?from=srp-list-card,Condo for sale,"$498,000",1,1.5,,818,150-31 12th Ave Unit 112,"Whitestone, NY 11357",,,,
https://www.realtor.com/realestateandhomes-detail/2066-85th-St-Apt-2C_Brooklyn_NY_11214_M99813-81459?from=srp-list-card,Condo for sale,"$578,000",1,1,,632,2066 85th St Apt 2C,"Brooklyn, NY 11214",,,,
https://www.realtor.com/realestateandhomes-detail/1014-Banner-Ave-4A_Brooklyn_NY_11235_M96070-61034?from=srp-list-card,Condo for sale,"$569,000",1,1.5,,849,1014 Banner Ave Unit 4A,"Brooklyn, NY 11235",,,,
https://www.realtor.com/realestateandhomes-detail/1215-E-99th-St_Brooklyn_NY_11236_M34851-14472?from=srp-list-card,House for sale,"$699,999",3,1.5,,"1,060",1215 E 99th St,"Brooklyn, NY 11236",,sqft lot,"5,000",
https://www.realtor.com/realestateandhomes-detail/301-E-63rd-St-Apt-14J_New-York_NY_10065_M40260-30636?from=srp-list-card,Co-op for sale,"$420,000",2,1,,,301 E 63rd St Apt 14J,"New York, NY 10065",,acre lot,0.25,$19k
https://www.realtor.com/realestateandhomes-detail/470-W-End-Ave-11CD_New-York_NY_10024_M37696-76871?from=srp-list-card,Co-op for sale,"$5,500,000",4,3.5,,,470 W End Ave Unit 11CD,"New York, NY 10024",,,,
https://www.realtor.com/realestateandhomes-detail/129-Reno-Ave_Staten-Island_NY_10306_M35615-90636?from=srp-list-card,Pending,"$888,000",3,2.5,,"1,269",129 Reno Ave,"Staten Island, NY 10306",,sqft lot,"4,600",
https://www.realtor.com/realestateandhomes-detail/2239-E-63rd-St_Brooklyn_NY_11234_M37139-53252?from=srp-list-card,House for sale,"$2,199,000",5,4,,"5,000",2239 E 63rd St,"Brooklyn, NY 11234",,sqft lot,"4,800",
https://www.realtor.com/realestateandhomes-detail/1017-Rhinelander-Ave_Bronx_NY_10462_M33135-38587?from=srp-list-card,Pending,"$749,000",3,1.5+,,"1,580",1017 Rhinelander Ave,"Bronx, NY 10462",,sqft lot,"1,799",$50k
https://www.realtor.com/realestateandhomes-detail/119-Norfolk-St_Brooklyn_NY_11235_M47109-96023?from=srp-list-card,Multi-family home for sale,"$1,549,000",5,4.5,,"2,800",119 Norfolk St,"Brooklyn, NY 11235",,sqft lot,"2,500",$101k
https://www.realtor.com/realestateandhomes-detail/132-E-36th-St_New-York_NY_10016_M48034-50014?from=srp-list-card,Townhouse for sale,"$7,495,000",6,8.5,,"7,113",132 E 36th St,"Manhattan, NY 10016",,,,$493k
https://www.realtor.com/realestateandhomes-detail/3-Doxey-Pl_Ozone-Park_NY_11417_M44385-00388?from=srp-list-card,House for sale,"$649,000",3,1,,"1,200",3 Doxsey Pl,"Ozone Park, NY 11417",,sqft lot,"1,045",
https://www.realtor.com/realestateandhomes-detail/155-Dehart-Ave_Staten-Island_NY_10303_M43419-86888?from=srp-list-card,House for sale,"$459,000",3,1,,"1,088",155 Dehart Ave,"Staten Island, NY 10303",,sqft lot,"1,100",
https://www.realtor.com/realestateandhomes-detail/323-W-83rd-St-Apt-5D_New-York_NY_10024_M90334-56034?from=srp-list-card,Co-op for sale,"$850,000",2,1,,,323 W 83rd St Apt 5D,"New York, NY 10024",,,,
https://www.realtor.com/realestateandhomes-detail/180-Park-Pl-16C_New-York_NY_10007_M96437-20400?from=srp-list-card,Co-op for sale,"$999,000",1,1,,,180 Park Row Unit 16C,"Manhattan, NY 10007",,,,
https://www.realtor.com/realestateandhomes-detail/6135-98th-St-Apt-12K_Rego-Park_NY_11374_M94527-27583?from=srp-list-card,Co-op for sale,"$559,000",2,2,,"1,100",61-35 98th St Unit 12K,"Rego Park, NY 11374",,,,$20k
https://www.realtor.com/realestateandhomes-detail/1027-Boston-Rd_Bronx_NY_10456_M42726-10451?from=srp-list-card,Multi-family home for sale,"$1,100,000",8,5,,"3,402",1027 Boston Rd,"Bronx, NY 10456",,sqft lot,"3,105",
https://www.realtor.com/realestateandhomes-detail/85-Hewitt-Ave_Staten-Island_NY_10301_M42027-48731?from=srp-list-card,House for sale,"$835,000",3,2.5,,"1,600",85 Hewitt Ave,"Staten Island, NY 10301",,sqft lot,"2,880",
https://www.realtor.com/realestateandhomes-detail/1366-E-92nd-St-201_Brooklyn_NY_11236_M36396-11549?from=srp-list-card,Condo for sale,"$354,950",2,2,,800,1366 E 92nd St Unit 201,"Brooklyn, NY 11236",,acre lot,0.38,$15k
https://www.realtor.com/realestateandhomes-detail/1346-E-99th-St_Brooklyn_NY_11236_M36285-51084?from=srp-list-card,Multi-family home for sale,"$760,000",3,3,,"1,125",1346 E 99th St,"Brooklyn, NY 11236",,sqft lot,"2,000",$20k
https://www.realtor.com/realestateandhomes-detail/123-Cranford-Ave_Staten-Island_NY_10306_M48468-00791?from=srp-list-card,House for sale,"$688,800",3,1.5,,"1,292",123 Cranford Ave,"Staten Island, NY 10306",,sqft lot,"2,700",
https://www.realtor.com/realestateandhomes-detail/333-Milford-St_Brooklyn_NY_11208_M35191-76246?from=srp-list-card,Multi-family home for sale,"$998,000",5,2,,"1,880",333 Milford St,"Brooklyn, NY 11208",,sqft lot,"2,008",
https://www.realtor.com/realestateandhomes-detail/18-Commerce-St_New-York_NY_10014_M49618-34121?from=srp-list-card,Townhouse for sale,"$10,995,000",5,2.5,,,18 Commerce St,"New York, NY 10014",,sqft lot,"1,608",
https://www.realtor.com/realestateandhomes-detail/99-Battery-Pl-Apt-15K_New-York_NY_10280_M32343-67505?from=srp-list-card,Condo for sale,"$675,000",1,1,,,99 Battery Pl Apt 15K,"Manhattan, NY 10280",,,,
https://www.realtor.com/realestateandhomes-detail/155-John-St_Staten-Island_NY_10302_M46717-88552?from=srp-list-card,Multi-family home for sale,"$699,999",4,2,,"2,153",155 John St,"Staten Island, NY 10302",,sqft lot,"6,750",
https://www.realtor.com/realestateandhomes-detail/20939-23rd-Ave-Apt-4K_Bayside_NY_11360_M35448-77578?from=srp-list-card,Co-op for sale,"$519,000",3,2,,,209-39 23rd Ave Unit 4K,"Bayside, NY 11360",,,,
https://www.realtor.com/realestateandhomes-detail/145-Central-Park-W-Apt-4C_New-York_NY_10023_M38912-77139?from=srp-list-card,Co-op for sale,"$15,750,000",3,4.5,,,145 Central Park W Apt 4C,"New York, NY 10023",,acre lot,0.84,$1.75M
https://www.realtor.com/realestateandhomes-detail/301-E-61st-St_New-York_NY_10065_M31722-96872?from=srp-list-card,Condo for sale,"$7,200,000",4,4,,"2,900",301 E 61st St,"New York, NY 10065",,,,
https://www.realtor.com/realestateandhomes-detail/1853-Benson-Ave_Brooklyn_NY_11214_M42100-35033?from=srp-list-card,Multi-family home for sale,"$1,358,000",5,2,,"2,899",1853 Benson Ave,"Brooklyn, NY 11214",,sqft lot,"1,855",
https://www.realtor.com/realestateandhomes-detail/2-Elmwood-Park-Dr-Apt-412_Staten-Island_NY_10314_M43989-43769?from=srp-list-card,Condo for sale,"$365,000",1,1,,792,2 Elmwood Park Dr Apt 412,"Staten Island, NY 10314",,acre lot,2.45,
https://www.realtor.com/realestateandhomes-detail/200-E-75th-St-1_New-York_NY_10021_M98367-96731?from=srp-list-card,Condo for sale,"$18,500,000",5,5.5,,"4,230",200 E 75th St Ph 1,"Manhattan, NY 10021",,,,
https://www.realtor.com/realestateandhomes-detail/333-E-79th-St-Apt-14V_New-York_NY_10075_M99716-67122?from=srp-list-card,Co-op for sale,"$385,000",1,1,,,333 E 79th St Apt 14V,"New York, NY 10075",,,,$45k
https://www.realtor.com/realestateandhomes-detail/568-Grand-St_New-York_NY_10002_M91137-29479?from=srp-list-card,Co-op for sale,"$2,175,000",5,3,,,568 Grand St,"New York, NY 10002",,,,
https://www.realtor.com/realestateandhomes-detail/1000-Clove-Rd-Apt-3F_Staten-Island_NY_10301_M94465-95485?from=srp-list-card,Co-op for sale,"$99,900",Studio,1,1,525,1000 Clove Rd Apt 3F,"Staten Island, NY 10301",,sqft lot,525,$10k
