Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles,borough
2767 Schurz Ave,"Bronx, NY 10465","2767 Schurz Ave Bronx, NY 10465 ",40.8144528,-73.8200047,13,0.9559578522216168,0,inf,9,2.0808728510047265,0,inf,81,1.0474681167836462,41,0.6080707140430787,0,inf,0,inf,475,0.050876185341437,9,2.0808728510047265,1,2.1792172599006627,1,1.647732066619246,6,1.606013596501019,19,1.861383153319795,
102 W 85th St # 9CD,"New York, NY 10024","102 W 85th St # 9CD New York, NY 10024 ",40.7857992,-73.9731588,12,0.3510830466925709,2,1.303202695692225,86,0.2039799654465088,11,1.2845407259742652,1957,0.024467054408939,179,0.052639513722774,9,1.2595500924451686,10,0.976248320659704,1365,0.0458672869658938,92,0.2039799654465088,0,inf,22,0.2863560071153882,22,0.756483318037221,161,0.1658213951309413,
342 53rd St Apt 3R,"Brooklyn, NY 11220","342 53rd St Apt 3R Brooklyn, NY 11220 ",40.6452501,-74.0155502,2,1.1611749649399143,0,inf,48,0.0806630849586492,1,2.355121632804021,597,0.1005667732642047,71,0.2020332125996018,0,inf,0,inf,892,0.0613787154959626,48,0.0806630849586492,0,inf,3,1.954796990827168,3,0.109352536032632,83,0.2443926067763132,
64 Ottavio Promenade,"Staten Island, NY 10307","64 Ottavio Promenade Staten Island, NY 10307 ",40.5028951,-74.2298405,4,1.7208265208273892,0,inf,6,1.1424817098660192,0,inf,58,0.8241746757285738,12,0.7439635141521603,0,inf,0,inf,149,0.3115791856179886,8,1.1424817098660192,0,inf,1,2.719983839551193,0,inf,5,1.0837051565542406,
55 Wall St Apt 952,"New York, NY 10005","55 Wall St Apt 952 New York, NY 10005 ",40.7059312,-74.0093393,17,0.3158573439466727,2,2.5032581391160744,108,0.0553224438189426,31,1.4198560431708434,2425,0.0145713756973663,164,0.0993716355306482,9,0.1673019325207375,16,1.7236571123219673,1079,0.1013746784206564,119,0.0553224438189426,1,2.779469728127822,38,0.0312661501817193,16,0.1603406797972,166,0.0823529742080811,
235 E 57th St Apt 17D,"Manhattan, NY 10022","235 E 57th St Apt 17D Manhattan, NY 10022 ",40.7600692,-73.9666628,15,0.6461274631192722,3,1.0247373505728978,122,0.1899027648728432,43,0.3091225823490975,3143,0.0088149122070246,178,0.0654185148101387,12,0.5066040168655936,21,0.6960733338930719,1601,0.0254656507991414,128,0.1899027648728432,1,1.7501439121071496,36,0.318892984439075,24,0.183969966726074,217,0.0555765178899937,
21-80 33rd Rd Unit 7D,"Astoria, NY 11106","21-80 33rd Rd Unit 7D Astoria, NY 11106 ",40.7628499,-73.93046,9,1.4582367869909612,2,2.774102371398557,85,0.2666036708155691,23,0.6745056750270721,2060,0.1481706522087788,146,0.435833704190665,7,1.5714281950785889,7,1.2895869663772668,1522,0.0980392437625223,90,0.2666036708155691,1,2.9347355882807946,16,0.5705415721848053,18,0.3444053064289269,187,0.1114137078964611,
9509 102nd St,"Ozone Park, NY 11416","9509 102nd St Ozone Park, NY 11416 ",40.6883775,-73.8418259,16,0.6529455553685114,1,1.4054468966448372,41,0.4876276470766177,6,0.7754940409187551,378,0.1325401970507201,42,0.2310550523969521,1,1.9092050192792576,0,inf,1331,0.105297500584464,48,0.4876276470766177,0,inf,0,inf,4,2.035469453005621,64,0.5775969658277149,
341 W 47th St Apt 4F,"New York, NY 10036","341 W 47th St Apt 4F New York, NY 10036 ",40.76135,-73.989114,16,0.3631429465092449,3,0.5878225061825467,111,0.1709110110495211,32,0.0573890183458693,2958,0.0442300271576692,167,0.0273259383462674,12,0.3521808945688829,21,0.4158290036675048,1492,0.1023637275507113,121,0.1709110110495211,1,1.9978654199410049,39,0.9015496159050486,25,0.6291582231054382,185,0.1424178037361489,
529 E 84th St Apt 2B,"New York, NY 10028","529 E 84th St Apt 2B New York, NY 10028 ",40.7744535,-73.9473282,17,0.9297765255684692,2,1.9086104893285607,98,0.3331121426174701,23,1.4915971744112493,2263,0.0527128936400053,183,0.0868311494668596,9,1.0133855226025852,10,0.7787181784985815,1562,0.0340222482652798,104,0.3331121426174701,1,3.0256415522365554,21,0.7513646391411207,21,0.9228435527700748,189,0.1383914337015931,
2331 W 12th St,"Brooklyn, NY 11223","2331 W 12th St Brooklyn, NY 11223 ",40.5906525,-73.9818935,1,2.872946655932503,0,inf,37,0.1670771958658524,0,inf,241,0.2903674499451202,59,0.2699381298148853,1,1.528120207990799,0,inf,900,0.2133649057832736,37,0.1670771958658524,0,inf,1,3.0962995071156865,2,1.1754907855922665,55,0.5485971163062023,
955 Crescent St,"Brooklyn, NY 11208","955 Crescent St Brooklyn, NY 11208 ",40.6641318,-73.8669871,24,0.7115615907992303,1,0.7404313146475304,48,0.8206411840622869,6,2.739036860449105,171,0.6098339043966775,43,0.3463221043950771,0,inf,0,inf,1129,0.0116718459330187,51,0.8206411840622869,0,inf,0,inf,3,0.9957245764380008,37,0.644012618501329,
52-30 39th Dr Unit 8M,"Woodside, NY 11377","52-30 39th Dr Unit 8M Woodside, NY 11377 ",40.7470424,-73.911373,3,2.420222402718721,0,inf,53,0.2064019603921545,24,0.1780346457793205,1422,0.1068205576732114,78,0.8990025088858395,2,2.11675458762975,1,2.590868772168248,1442,0.178510630605147,56,0.2064019603921545,0,inf,4,0.9156267027922887,6,1.2030559324633872,164,0.1455986862538398,
2 River Ter Apt RH8,"New York, NY 10282","2 River Ter Apt RH8 New York, NY 10282 ",40.7153256,-74.0159772,17,0.1323154657160851,2,1.933681776885887,103,0.2977847744063681,29,1.193869050270285,2467,0.0428791897608096,157,0.6011232204921586,11,0.5254339935655074,20,1.1911902568055257,1169,0.041305880365538,117,0.2977847744063681,1,2.6430078718872108,40,0.4282760092270121,16,0.0343522009812122,150,0.1682305780498152,
16 E 63rd St Apt 2,"Manhattan, NY 10065","16 E 63rd St Apt 2 Manhattan, NY 10065 ",40.766137,-73.970276,15,1.0600596165794196,3,0.6768953475698888,112,0.1549495793299615,36,0.2343530165671292,2909,0.0267422079989934,176,0.1012838459932564,13,0.3322528744490513,21,0.72923558742613,1566,0.073421120937003,119,0.1549495793299615,1,2.142384229472421,31,0.1490619066410629,23,0.2931115104394889,203,0.2506703911851137,
501 3rd Ave Unit 20C,"New York, NY 10016","501 3rd Ave Unit 20C New York, NY 10016 ",40.745411,-73.977992,22,0.7465156050141718,3,0.4304414453793215,134,0.2125112903273063,41,0.5594883721713745,3438,0.0117940081277091,188,0.2455936888474333,13,0.1108722375425349,21,0.3342607969174164,1574,0.0157429807096418,141,0.2125112903273063,1,0.7565605285667917,47,0.3226020945904658,26,0.3169925963010529,220,0.0836781521601902,
227 W 11th St Apt 43,"New York, NY 10014","227 W 11th St Apt 43 New York, NY 10014 ",40.736515,-74.0021767,20,0.0927540952508546,3,0.4078325172725584,124,0.1426967768847896,38,0.0443113581846911,3073,0.0305193118970447,165,0.2554296768695782,14,0.3906991925347899,22,0.4090921905118252,1507,0.0630586411360667,140,0.1426967768847896,1,1.5394892845370904,43,0.2198559355078989,27,0.5403227784433055,184,0.223362480333952,
300 Cathedral Pkwy Unit 19H,"New York, NY 10026","300 Cathedral Pkwy Unit 19H New York, NY 10026 ",40.8004189,-73.9588539,23,0.720648217584964,1,2.542044689096685,75,0.0378126480963021,6,0.8308604023120544,1278,0.1291034265145917,217,0.2021961529229811,7,0.6753428121653641,4,1.269545999980358,1171,0.0287446352672801,78,0.0378126480963021,0,inf,21,0.5730183632472308,22,0.5060084076462299,133,0.0342918778788253,
45 W 67th St # 9GH,"New York, NY 10023","45 W 67th St # 9GH New York, NY 10023 ",40.7742355,-73.980863,14,0.2842086785715571,3,0.4154990154718094,102,0.0965321125455389,19,0.3995630075261969,2362,0.0359825646950697,175,0.0814799586406957,13,0.4341820285338967,16,0.1205713330674679,1463,0.0506655048250627,111,0.0965321125455389,1,2.728944983465216,28,0.0793439633224887,23,0.1062818403723039,181,0.1495287069182856,
152 63rd St Unit 1/2,"Manhattan, NY 10065","152 63rd St Unit 1/2 Manhattan, NY 10065 ",40.7642831,-73.965874,15,0.812846545789561,3,0.9338616784066148,114,0.0269613590745806,38,0.3018522517128085,2951,0.0355477180093325,175,0.1235413813212177,12,0.2186380048415203,21,0.5760244872546417,1592,0.060299792063939,120,0.0269613590745806,1,2.043569950202212,30,0.0621754151476084,23,0.2320931863274774,211,0.0587560865650377,
160 E 72nd St Unit 1A,"New York, NY 10021","160 E 72nd St Unit 1A New York, NY 10021 ",40.7701325,-73.9618741,14,1.0824282872666156,3,1.1058094126907632,107,0.195097326906335,28,0.7059903871829013,2574,0.0428442237109631,182,0.234911935236281,11,0.2365387769783823,14,0.5207967714959961,1565,0.0350474751359165,113,0.195097326906335,1,2.4820382259687004,29,0.2559884560574102,22,0.1911539344593394,206,0.0862238800791138,
1289 Madison Ave Unit Building,"Manhattan, NY 10128","1289 Madison Ave Unit Building Manhattan, NY 10128 ",40.7843995,-73.955971,18,0.6820520696849203,2,1.789802573325754,99,0.2845743180246337,16,1.216603781158999,2069,0.0101489847842204,202,0.0359656038586326,10,1.264426862767449,9,1.35685306380397,1461,0.0130499373954287,105,0.2845743180246337,0,inf,21,0.3832245909463441,24,1.0003569582676708,171,0.0448862891660546,
394 Avenue S Apt 2C,"Brooklyn, NY 11223","394 Avenue S Apt 2C Brooklyn, NY 11223 ",40.6018473,-73.970815,4,2.3839427724045588,0,inf,46,0.124671997952218,1,2.6393512642796457,314,0.4007697855137809,70,0.0484145671304534,1,0.5735506356843578,0,inf,1199,0.177729472856083,46,0.124671997952218,0,inf,1,2.379699293433262,3,1.922883527345245,70,0.4194521939225442,
4012 Surf Ave,"Brooklyn, NY 11224","4012 Surf Ave Brooklyn, NY 11224 ",40.5747424,-74.0064964,1,2.9128297371565792,0,inf,22,1.341973714168409,0,inf,170,0.5032543360378892,19,1.5112439001041824,0,inf,0,inf,462,0.1952650333227407,22,1.341973714168409,0,inf,0,inf,1,1.6117742737951026,29,0.4875913482916694,
15 Hudson Yards Ph 88D,"New York, NY 10001","15 Hudson Yards Ph 88D New York, NY 10001 ",40.7537586,-74.003221,20,0.1678211025390146,3,0.8126105244008569,115,0.1640362182422334,29,0.2537993599819116,2954,0.1055933723475959,153,0.4968765717718926,13,0.940415788090997,23,0.4541252854191741,1478,0.1046610914670574,130,0.1640362182422334,1,2.0445451273785213,41,0.2428640256757063,26,1.0518802319141751,176,0.1934560898773925,
2630 Cropsey Ave Apt 9K,"Brooklyn, NY 11214","2630 Cropsey Ave Apt 9K Brooklyn, NY 11214 ",40.5895105,-73.9910333,1,2.540079020639637,0,inf,38,0.3886034932303653,0,inf,278,0.1328731506878523,54,0.2302492284475948,1,1.9356435761118096,0,inf,883,0.0672308553917346,38,0.3886034932303653,0,inf,0,inf,2,1.321196506017821,58,0.7658010073641449,
51 Chester St,"Brooklyn, NY 11212","51 Chester St Brooklyn, NY 11212 ",40.6705448,-73.9116751,34,0.191881081225796,1,2.8921168594345112,80,0.5115966622347253,20,1.4015775219439222,557,0.4981805642109196,124,0.347627654528635,2,1.885848031881684,0,inf,1731,0.0636917300517953,82,0.5115966622347253,0,inf,3,2.213382465226882,3,1.4050556384693251,92,0.3787116830844252,
64-05 60th Pl,"Ridgewood, NY 11385","64-05 60th Pl Ridgewood, NY 11385 ",40.7094535,-73.901809,23,1.6767924825614606,0,inf,76,0.3551626991940071,26,0.3082650911160194,1042,0.132175955383745,104,0.2691116981622997,2,2.203698333972642,0,inf,1678,0.1487853534532701,79,0.3551626991940071,0,inf,3,0.9613040328665224,3,1.1225830386043627,135,0.1544548711606194,
721 Fifth Ave Unit 33G,"New York, NY 10022","721 Fifth Ave Unit 33G New York, NY 10022 ",40.7623124,-73.9738904,15,0.9462586545719884,3,0.6297237626884372,116,0.1623095858362012,36,0.140482012853839,3045,0.006838888981069,173,0.1790683758962747,12,0.5395609453527176,21,0.7239904691346974,1588,0.048826952645474,123,0.1623095858362012,1,1.8747634151205528,34,0.2414687557503097,25,0.1985977761650783,201,0.1342822031529352,
730 Park Ave # 9C,"New York, NY 10021","730 Park Ave # 9C New York, NY 10021 ",40.7703816,-73.9646548,15,1.1353014689069107,3,0.9631968646695154,109,0.1750164510485078,29,0.6269092765351691,2608,0.1137543853160212,182,0.1523201069841828,12,0.2254019781536501,14,0.6419761403661636,1563,0.1054520506892598,115,0.1750164510485078,1,2.469052148574612,29,0.2163197091853272,22,0.1212917185183038,206,0.1681106110475084,
55-10 102nd St Unit 3A5,"Corona, NY 11368","55-10 102nd St Unit 3A5 Corona, NY 11368 ",40.7396643,-73.8581324,13,1.648430573010678,2,1.7183225621093086,25,0.6890682960465961,7,1.6960541831734324,751,0.2547529065074849,41,0.2920648278896347,1,2.2186062599495067,0,inf,1328,0.135066398317351,31,0.6890682960465961,1,3.046932603127418,1,2.176252558054552,4,2.206845951777997,123,0.2141972907652438,
86-30 91st St,"Woodhaven, NY 11421","86-30 91st St Woodhaven, NY 11421 ",40.6943727,-73.8543606,15,0.2096175625472016,1,1.5885575993093886,56,0.1459631425732669,9,1.1633064547078693,535,0.0961377557994241,65,0.2211314558232844,1,1.862474362587036,0,inf,1484,0.0992734716457581,63,0.1459631425732669,0,inf,0,inf,3,1.2601001555816835,82,0.2930017112607541,
303 Howard Ave,"Brooklyn, NY 11233","303 Howard Ave Brooklyn, NY 11233 ",40.6772991,-73.9189862,36,0.2074719912672273,0,inf,92,0.1780658393401062,22,0.9347875120082876,737,0.1689901174775225,154,0.360768168576031,2,1.3971125439403431,0,inf,1837,0.0942547451320147,95,0.1780658393401062,0,inf,4,2.004826242731661,3,1.93050754139413,114,0.2749431752734359,
1515 W 4th St Apt 2R,"Brooklyn, NY 11204","1515 W 4th St Apt 2R Brooklyn, NY 11204 ",40.6104429,-73.9778905,3,2.235049799999392,0,inf,57,0.2286301264898139,1,2.7917124644140583,485,0.0802817270918546,89,0.3948853020106395,1,0.8619160963730068,0,inf,1396,0.2858426375251456,57,0.2286301264898139,0,inf,2,1.735987242775146,4,1.4476112709609494,88,0.290112182515942,
218 9th St,"Brooklyn, NY 11215","218 9th St Brooklyn, NY 11215 ",40.6707754,-73.9901426,15,1.468583919989642,0,inf,97,0.0396418973192051,8,1.237906799450876,1081,0.0562340128290057,157,0.3735509011003204,3,1.4442068546399571,0,inf,1309,0.0402385988117437,99,0.0396418973192051,0,inf,17,0.7999580320731708,9,0.2299726358220689,146,0.2770791543871671,
61 Oliver St Apt 2V,"Brooklyn, NY 11209","61 Oliver St Apt 2V Brooklyn, NY 11209 ",40.6195895,-74.0391398,2,0.7398626539454564,0,inf,28,0.4875332578334319,0,inf,370,0.3169520407956468,30,0.2196578548102837,1,2.590590500705427,1,2.735500792590402,840,0.0491123368824438,28,0.4875332578334319,0,inf,1,2.647047463313277,1,2.252716422033528,57,0.465355388946877,
5127 Surf Ave,"Brooklyn, NY 11224","5127 Surf Ave Brooklyn, NY 11224 ",40.5794127,-74.0092692,1,2.5594422038521905,0,inf,26,1.4813907133877366,0,inf,203,0.7117778076878222,19,1.4113365370702904,0,inf,0,inf,552,0.2972533754326758,26,1.4813907133877366,0,inf,0,inf,1,1.7930189083631567,31,0.6985799336758661,
319 E 50th St Apt 3D,"New York, NY 10022","319 E 50th St Apt 3D New York, NY 10022 ",40.754762,-73.967511,16,0.5895512395646253,3,1.0972468808383924,127,0.283974077265182,43,0.5912611625112479,3352,0.0402711833518895,180,0.0840981460104113,12,0.8330625435303676,21,0.9550902164620088,1599,0.0658492192764864,133,0.283974077265182,1,1.382293964378554,42,0.6008473720366381,25,0.3137060882626192,225,0.1023301907320887,
151-71 25th Ave,"Whitestone, NY 11357","151-71 25th Ave Whitestone, NY 11357 ",40.7755848,-73.8101206,13,1.2325931459628343,2,1.618611083325655,3,1.5140726174599066,1,1.443665371617153,232,0.5210859735647044,21,0.5704401931243861,0,inf,0,inf,752,0.253584632744091,9,0.919129039220676,1,3.0058878371021307,2,2.272716437172841,5,0.9161589136723174,38,0.8751935939114913,
33-05 92nd St Unit 5H,"Queens, NY 11372","33-05 92nd St Unit 5H Queens, NY 11372 ",40.7565399,-73.87606,5,1.255505362763177,2,2.15053235865092,32,0.5634277576911759,13,0.3101455004071224,936,0.1151719098725461,33,0.6595351496232505,0,inf,0,inf,1205,0.0178532753088786,36,0.5634277576911759,1,1.9172838931814744,1,2.5159444182486825,2,2.7227857845116823,132,0.2375070695053274,
62-64 Saunders St Unit 2K,"Rego Park, NY 11374","62-64 Saunders St Unit 2K Rego Park, NY 11374 ",40.730571,-73.866925,12,1.9222915532380107,2,2.491494525389912,37,0.2360439376384062,9,1.6282345618368574,899,0.1472032039292146,52,0.6771695786391992,1,2.164071642486852,0,inf,1387,0.0945182546964916,42,0.2360439376384062,0,inf,2,2.6564045353419496,3,1.4302817983508884,135,0.2396811892888245,
420 E 75th St Unit 6,"Manhattan, NY 10021","420 E 75th St Unit 6 Manhattan, NY 10021 ",40.7693171,-73.9537473,14,0.9945553770571014,2,1.5270021795262383,105,0.2479312411742638,26,1.023926643978868,2468,0.0391320304562288,176,0.0697523090787063,10,0.5625803593224353,12,0.3208574085391584,1562,0.0577621250012978,111,0.2479312411742638,1,2.562700568073464,27,0.6091333128150953,22,0.5552087595296494,202,0.1217116123165271,
15-55 150th Pl,"Whitestone, NY 11357","15-55 150th Pl Whitestone, NY 11357 ",40.7854804,-73.8105986,6,1.1682117196906954,2,2.182639043488092,2,2.051962080381251,1,1.9364781228894732,180,0.1824093886890573,25,0.2777065998509294,0,inf,0,inf,604,0.0812440322514361,8,1.5852854338351154,1,2.9359874472772387,1,1.7014488823007448,4,0.303382740016744,28,1.2625232811271687,
300 Rector Pl Apt 2G,"New York, NY 10280","300 Rector Pl Apt 2G New York, NY 10280 ",40.7088942,-74.0175081,18,0.2065518379599228,1,2.3817711016347527,99,0.2192277208139589,27,1.5327251449053376,2274,0.0644770037477985,154,0.2420867859952626,9,0.3104732422941503,16,1.4729388812409212,1088,0.0164010671470916,112,0.2192277208139589,1,2.960948670968813,38,0.2171691421962462,15,0.3634430095119242,145,0.0325860550697559,
52 3rd Ave Apt 1A,"Brooklyn, NY 11217","52 3rd Ave Apt 1A Brooklyn, NY 11217 ",40.6850896,-73.9811412,24,0.6451020679558951,0,inf,117,0.1573249957925005,23,0.7837199803443029,1898,0.0392841449197315,181,0.090369018748943,5,0.5138907977196282,2,3.101174247438157,1493,0.0192202731253586,119,0.1573249957925005,0,inf,29,0.0379090043657313,11,0.0914737392827808,174,0.0904135359320465,
20316 33rd Ave,"Bayside, NY 11361","20316 33rd Ave Bayside, NY 11361 ",40.7688095,-73.7851709,16,0.9806025313473364,2,2.451931641217032,1,2.432344725531564,1,2.464164479894581,261,0.2786560022793835,22,0.9488606316257626,0,inf,0,inf,785,0.1476841873072971,8,0.5611013531861295,0,inf,2,2.527324729039305,5,0.411725092308504,42,0.8669012902128466,
100 Central Park S Apt 6A,"New York, NY 10019","100 Central Park S Apt 6A New York, NY 10019 ",40.7655426,-73.9766416,15,0.7613658037980904,3,0.3799179344054442,112,0.1163793377164312,33,0.3368968773736615,2862,0.03236952253961,171,0.2120697084858897,12,0.3821364613972792,21,0.4639892232684622,1562,0.0117230949908536,119,0.1163793377164312,1,2.1061056534027025,34,0.3714366931798742,25,0.3256611018870234,195,0.1291058965567309,
39-36 Skillman Ave,"Sunnyside, NY 11104","39-36 Skillman Ave Sunnyside, NY 11104 ",40.7470928,-73.9241392,4,1.7734256754272988,0,inf,68,0.2247551865982608,29,0.578663045964236,1838,0.1969359031504569,103,0.5524926589864659,3,1.4468759115343148,3,2.022903215277899,1542,0.2116159425342085,72,0.2247551865982608,1,2.6884984121417785,12,0.6281080092130458,10,0.5558959036260276,181,0.2604220945617696,
3520 Tryon Ave Apt 401,"Bronx, NY 10467","3520 Tryon Ave Apt 401 Bronx, NY 10467 ",40.8805372,-73.8764917,37,0.6615244494553634,1,2.137364443355826,42,0.4105588341846348,2,2.3288428604532103,148,0.2360057047620547,124,0.1357864242098788,1,2.9133905768090367,0,inf,783,0.1181819227370584,54,0.3203239134711293,0,inf,2,2.5940753633763065,4,1.3984874103976035,52,0.5009333047851866,
41 Center Pl,"Staten Island, NY 10306","41 Center Pl Staten Island, NY 10306 ",40.5631049,-74.1000438,2,1.3631261702791164,0,inf,6,1.1512653784914673,0,inf,92,0.5239248425349275,7,0.6263174537589266,0,inf,0,inf,255,0.2449974363591716,6,1.1512653784914673,0,inf,0,inf,1,1.2750863158131247,13,0.6409847383792128,
350 W 42nd St Apt 50D,"New York, NY 10036","350 W 42nd St Apt 50D New York, NY 10036 ",40.7578789,-73.992278,16,0.5903971710594441,3,0.8131472705354941,112,0.1391255448551368,33,0.2138299816048597,3052,0.022937772452404,163,0.3042709296946406,13,0.5512789054187928,23,0.246719776283005,1505,0.0225619045669244,123,0.1391255448551368,1,1.868980037247691,39,0.6883178836155102,25,0.8200297280625309,192,0.174317815550844,
25-48 120th St Unit 3,"Flushing, NY 11354","25-48 120th St Unit 3 Flushing, NY 11354 ",40.776394,-73.8484914,4,1.0953806433922617,2,1.4900204444373564,11,1.510145468932457,3,1.3263810481975928,395,0.3315204802845767,31,0.6048937458239767,0,inf,0,inf,829,0.1132976718201535,15,1.510145468932457,1,1.0601661129510085,0,inf,3,1.243570011234551,78,0.3784875774018859,
